Ad Supported,App Id,App Name,Developer Id,Fraud,In App Purchases,Rating,review,dev
True,com.ikeyboard.theme.black.gold.silky,Black Gold Silky Keyboard Theme,Pretty Emoji Keyboard Theme Design,0,False,4.5,5.0,0
True,com.hello.BigStarGrows,Big Star Grows - Dress up Game,Gina Star,0,False,3.9,5.0,0
True,com.fight.fighter.UFC.photo_editor.WWE,"Fight Photo Editor Prank, Battle Effect Montage",App world Photo Editor,0,False,3.6,5.0,0
True,com.gmc.file.manager,File Manager - Easy and Powerful file explorer,PlayDev Studio,1,False,4.3,5.0,0
False,com.bbgclients.commu,SCB Breakfast,Siam Commercial Bank PCL.,0,False,4.5,5.0,0
False,com.ccbwi.mobile,Cornerstone Community Bank WI,Cornerstone Community Bank WI,0,False,4.2,5.0,0
False,com.innobix.deprati,De Prati,Almacenes De Prati S.A.,1,False,4.1,4.0,0
False,io.burstpay.burstpaywallet,BURSTPAY Wallet,"iHashing Technology Co., Ltd.",1,False,4.9,5.0,0
True,com.appbasic.rainbowphotoframes,Rainbow Photo Frames,App Basic,0,False,3.8,5.0,0
True,com.ipcrea.mesemotions,Emotions Manager,FauchonE,0,True,3.3,4.0,0
True,com.mattel.eahdragons,Baby Dragons: Ever After High™,Mattel,0,True,4.2,5.0,0
True,com.offlinestatus.offlinestatusfreestatus,Money App - Status Download Videos and Images,earn money online app,0,False,4.3,5.0,0
True,com.apostek.SlotMachine,Slot Machine - FREE Casino,Apostek Software LLP,0,True,4.1,5.0,0
False,com.moondropsapp.moondropsfx,Moondrops FX Screener,Moondrops Quant Pty Ltd,1,True,2.8,1.0,0
True,com.ikeyboard.theme.doodle.love,Doodle Love Keyboard Theme,Delicate theme keyboard for Andriod Apps,0,False,4.6,5.0,0
False,app.yulu.android.partner,Yulu Partner,Yulu,0,False,4.2,5.0,0
True,com.famcast.umhlobo,Umhlobo Wenene FM,FamGroup (Pty) Ltd,0,False,4.1,5.0,0
True,com.andromo.dev337735.app650937,Betta Fish Wallpapers,Wallpaper HD Store,0,False,4.2,5.0,0
False,com.dauntless.fbf.ama,FCC Ham Radio Test Prep,Dauntless Aviation,1,True,3.9,5.0,0
True,com.rajkishorjha.heard_broken_status,Broken Heart pain Status,Rajkishorjha,0,False,3.8,5.0,0
True,samarth.dosarecipesinhindi,Dosa(डोसा) Recipes in Hindi,Samarth App,0,False,4.7,5.0,0
True,com.ert.namazsure,Salah Surahs with voiced,Coderman,1,False,4.6,5.0,0
False,com.trade.android,TRADE.com,Trade Capital Markets (TCM) Limited,1,False,3.3,5.0,0
True,biz.webcreation.voyance_femme_boule,Psychic for women - Crystal ball,Club Voyance,0,False,4.4,5.0,0
True,com.contigoparasiempre.poemasdirectoalcorazon,poems straight to the heart free phrases,contigo para siempre apps,0,False,4.5,5.0,0
False,edu.uwosh.uwoshkosh,UWO Mobile,University of Wisconsin Oshkosh,0,False,3.1,4.0,0
False,com.skytech.omnivoxmobile,Omnivox Mobile,Skytech Communications Inc.,0,False,4.5,5.0,0
False,com.Newforma.Notes,Field Notes,"Newforma, Inc.",0,False,3.2,5.0,0
True,com.jekapps.buenosdiasybuenasnoches,Buenos Días y Buenas Noches,JekApps Inc.,0,False,4.5,5.0,0
True,app.hopa.browser,Hopa - Background Browser,SG Coders,0,False,4.5,5.0,0
True,tr.com.ussal.smartrouteplanner,Routin Smart Route Planner,Ussal,1,True,4.2,5.0,0
True,com.blogspot.softlabsja.flashlight,Flashlight - Easy To Use,Soft.Labs,0,False,4.9,5.0,0
True,com.crazyplex.hotpizzafactory,Hot 🍕Pizza Factory - Pizza Cooking Game,Crazyplex LLC,0,False,3.9,5.0,0
True,com.guidefor.miband5,Guide For Mi band 5,GlobalDEV,0,False,3.1,5.0,0
False,com.ph.cebu,GetGo PH,"Data Analytics Ventures, Inc.",0,False,2.8,5.0,0
True,com.it9x.lockscreen,JAS - Learn Japanese on lockscreen,KhánhIT,0,False,3.9,5.0,0
True,com.photokindle.GoodNight.Photo.Frames,Good Night Photo Frames,Photo Kindle,0,False,4.0,5.0,0
True,com.picolina.adham.nabulsi,ادهم نابلسي بدون نت كل الاغاني 2021,Picolina,1,False,4.0,5.0,0
True,com.pixel.art.coloring.color.number.paint.princess,Princess color by number: Coloring games offline,Best Coloring Pages,1,False,4.9,5.0,0
True,girl.beautiful.live.wallpaper,Girly HQ Live Wallpaper ❤️ Hearts Wallpapers,HD Live Wallpapers and Clocks,1,False,4.2,5.0,0
True,com.cathyw.lithuania,Lithuanian English Translate,yang tuyan,0,False,4.3,5.0,0
False,org.statmetrics.app,Stock Portfolio Analysis & Investment Management,Statmetrics,1,True,4.6,5.0,0
False,net.bigdatacloud.iptools,IP Tools: Ip Geolocation and Network Insights,BigDataCloud.com,0,False,4.4,5.0,0
True,com.HiApps.IncheonBus,인천버스,Hi App's,0,False,3.0,5.0,0
False,shamimsoft.mojir,دعای مجیر,ShamimSoft,0,False,4.8,5.0,0
True,com.joospapa.pushpullworkout,Push & Pull Workout,e-pt.app,0,False,4.5,5.0,0
True,nayeontwice.stickers,Nayeon Twice WASticker,artmosphere,0,False,5.0,5.0,0
False,com.ascon.subdivformer,SDF 3D,Atomind Group,1,True,3.0,5.0,0
True,com.mahtumquli_sherlari,Mahtumquli she`rlari,Propubplace,0,False,4.8,3.0,0
False,br.com.taxi10caruaru.passenger.drivermachine,Drive Tour - Passageiro,Drive Tour Brasil,0,False,4.1,5.0,0
True,br.com.keywordlabs.biblia_ara,Bíblia Almeida Revista e Atualizada,"Bíblia, Religião e Espiritualidade",1,False,4.4,1.0,0
True,com.socpay.mathforkids,ELSA Math,SocPay,0,True,4.1,5.0,0
False,com.asji.kanjitree,Japanese Kanji Tree,Andrews Free Apps,0,False,4.9,5.0,0
False,fr.editionsemmanuel.IEV,EmmaSongs,Editions de l'Emmanuel,1,False,4.5,5.0,0
False,com.finovation.fxvc,FXVC - Trade Up Your Future,Finovation Tech Support,0,False,3.3,5.0,0
True,com.barcelonacreations.Diccionariomedico,Diccionario Médico Lite,BarcelonaCreations.com,0,False,4.3,5.0,0
True,com.climbing.offroad.jeep.car.stunts.racing.games,Offroad Xtreme 4X4 Hill Car : Rally Racing Driver,Universal Arts,0,False,3.9,5.0,0
False,com.wongeladvocate.TigrignaBible,Tigrigna Bible Study with Audio,WongelAdvocate.com,0,False,4.8,5.0,0
True,com.platinumappstudio.fastandslaow.video_motion_changer,"Motion Camera – Slow Motion, Speed Up, Fast Video",Platinum Apps Studio,0,False,3.5,5.0,0
True,com.varni.avatarmakerapp,Face Avatar Maker Creator,Worify,0,True,4.4,5.0,0
True,de.matthiaskorte.cashcounterpro,Cash counter pro,Matthias Korte,0,False,3.8,5.0,0
True,ishani.purusha.suktam,Purusha Suktam,Durga Devi,0,False,4.3,5.0,0
False,com.crehana.android,Crehana - Cursos Online para Creadores,Crehana,0,False,4.4,5.0,0
False,com.conbus.anna,인공지능 소개팅 애나 - 목소리도 듣고 분석도 하고,CONBUS,1,True,4.1,5.0,0
True,com.cg.realbikeracingjobs,Real Bike Racing Jobs,Chop Games,0,True,4.1,5.0,0
True,com.serviciosinformaticosavanzados.apps.connectthedots,Connect the Dots : Une los Puntos,MillenialSoftware Apps&Games,0,False,4.2,5.0,0
True,lottery.pool.lotterypoolpro,USA Lottery App,Advanced Image Inc,1,True,4.2,5.0,0
True,com.mobialia.fourinarow,Four in a Row,mobialia.com,0,False,3.3,5.0,0
False,com.thecoder.msco,DPC App,The Coder Mobile,1,False,4.1,1.0,0
True,com.kkkeyboard.emoji.keyboard.theme.WishDreamer,Dope Keyboard,Keyboard themes,0,False,4.2,5.0,0
False,cz.simopt.get2knowlecivebyliny,Léčivé byliny,Simopt,0,True,4.2,5.0,0
False,com.viztrend.yodiz,Yodiz,VizTrend Ltd.,0,False,3.5,5.0,0
True,com.sensor.tool.smarttools,Tool Box : All-in-One Toolbox,Furestic Apps,0,True,4.6,5.0,0
True,com.balajimedia.browserfxnx,B-XNX Video Browser,Balaji Media,0,False,4.4,5.0,0
True,tk.dhlife.deadpixeltest,"My Display - AMOLED Burn-in, LCD Afterimage..",3456.KR,0,False,2.9,5.0,0
False,com.vuliv.pamode,Cabin Crew,VuLiv,1,False,2.4,1.0,0
False,com.dpa.magdigest,《名刊匯》,Handheld Culture Limited,0,True,3.9,5.0,0
True,com.droidapps.surahcollection,১১৪ টি সূরা অর্থসহ (Surah),Droid apps,0,False,4.4,5.0,0
False,com.softmekdev.deviceinfo,Device-Info Pro,Softmek,0,False,4.6,5.0,0
True,com.luckywheel.spintowin,Spin to Win Royal Pass - UC and Free Diamonds,Play 4 Win,0,False,4.3,5.0,0
True,com.HowToDrawEasyChristmasDrawings,How To Draw Christmas Easy,new apps,0,False,4.1,5.0,0
False,com.elitehrv.app,Elite HRV,Elite HRV,0,True,4.0,5.0,0
False,com.technokeet.propertyinspector,Property Inspector-Real Estate,technokeet,0,False,4.3,5.0,0
True,com.sushmaaapps.android.landrecordsap,Land record Andhra Pradesh,Sushmaa Apps,1,False,3.0,1.0,0
True,tb.sooryagangarajk.com.lanchat,Lan Chat | Wifi Messaging | Chat Without Internet,AtomTray,0,False,3.9,5.0,0
True,com.sk.simulator,Flip hoverboard master stunts rider,SK.STUDIO,0,False,4.1,5.0,0
False,com.tutioncentral.jaiibnotespro,JAIIB Study Notes Pro,Vapari Systems,1,False,3.3,5.0,0
True,com.lambai.bada,लम्बाई बढ़ाने के 85 घरलू उपचार,Viss Peram,0,False,4.2,5.0,0
True,zebi24.sestavi.krizanke,Crossword Jigsaw Puzzle - Trivia Word Search,Zebi24,0,True,4.2,5.0,0
False,com.hksuper.bilal,HEK SUPERMARKET,Hala app,0,False,3.1,5.0,0
True,com.old.me,Old Me-Simulate Old Face,happy.ai.app,1,True,2.2,1.0,1
False,com.app.p9244ID,#EduvalePlus,Faculdade Eduvale de Avaré,0,False,4.8,5.0,0
False,com.ionaworks.pdfcreator,PDF Converter by IonaWorks,IonaWorks Co. Ltd.,0,False,3.2,5.0,0
True,com.SPSoftwareProductions.TheRealJuggle,The Real Juggle - Pro Freestyle Soccer,Lion Studios,0,True,3.7,5.0,0
False,com.ubridge.uvs.proxy,Ubridge Plug-in 2,UBridge,1,False,3.8,5.0,0
False,com.slightlyrobot.seabiscuit,Slightly Robot,Slightly Robot,0,False,4.2,5.0,0
False,com.domobile.aut.csydney,AppLock Theme Sydney,AppLock@DoMobile,1,False,4.0,5.0,0
False,com.aaa.qyj2.tw,神命：天選之人,Trigirls Studio,0,True,3.9,5.0,0
True,com.racing.hillclimb.car,Hill Car Race - New Hill Climbing Game For Free,Hippo Lab,0,False,4.0,5.0,0
True,com.darker.tour,Word Travel:World Tour via Crossword Puzzle Game,Dark Word Games,0,True,4.6,5.0,0
False,com.maxis.ereload2,DealerApp,Maxis Broadband Sdn. Bhd.,0,False,4.1,5.0,0
True,com.iphonedroid.expansion,Expansión - IBEX y Economía,"Unidad Editorial, S.A.",0,True,3.6,5.0,0
True,com.wallpaper.zhilin.snow3,Hand-painted snowflake LWP,Live wallpaper HD,0,False,4.7,5.0,0
True,square.hindi.bhajan.bhakti,Hindi Bhajan - Bhakti Geet,Square Entertainment,0,False,4.2,5.0,0
False,com.goodbarber.utahcopa,Utah COPA,Utah COPA,0,False,4.9,5.0,0
False,com.sibsoft.universepro,Universe 3D Pro Live Wallpaper,SibSoft,0,False,4.6,5.0,0
True,com.mboisdev.ongkir,"Cek Ongkir dan Resi JNE, J&T, Pos, Sicepat Dll.",Ogestudio,0,True,3.9,5.0,0
False,com.soloporteros.futbolemotion,Fútbol Emotion,Fútbol Emotion,1,False,4.2,5.0,0
False,an.MalayTranslatePro,Malay English Translator Pro,GK Apps,0,False,4.0,5.0,0
False,com.sodonsolution.android.myzar,My zar,Sodon solution,0,False,4.3,5.0,0
True,jp.co.a_tm.android.plus_sugurley_daisy,Cute Theme-Sugar Daisy-,+HOME by Ateam,0,False,4.3,5.0,0
False,com.brokenyolkcafe.app,Broken Yolk Cafe,Broken Yolk Cafe,1,False,4.7,5.0,0
True,com.jb.gokeyboard.theme.lunathemes.santa,Santa Claus - Theme for keyboard 🎅,Luna Themes,1,False,4.2,5.0,0
True,ru.pharmbook.drugs,Справочник лекарств,Pharmbook,0,True,4.9,5.0,0
True,com.rexground.microbes,World of Microbes: Spore Species Evolution,Criss Cross Games,0,True,3.7,5.0,0
True,com.hauser.matt.hypnotoad,Hypnotoad,Matt Hauser,1,False,4.1,5.0,0
False,me.ibrahimsn.applock,Applock Material - Lock Apps (No-Ads),ibrahim süren,0,True,3.8,5.0,0
True,com.sablo.blockyworld.princess.house.cleanup,Princess House CleanUp,Sablo (Blocky World),0,False,3.4,5.0,0
True,com.fivestars.womenworkout.femalefitness,Female Fitness - Women Workout - Abs Exercises,Fivestars Studio,0,True,4.7,5.0,0
True,com.sixtynintyapps.alonsxtnntbst,AllinOne Recipe Book सम्पूर्ण रेसिपी बुक हिंदी !!,SixtyNintyApps,0,False,4.5,5.0,0
True,ie.slice.mylottoireland,Irish Lottery Results (Lotto Ireland),SLICE Digital Ltd.,0,True,4.3,5.0,0
False,com.Playrion.AirlinesPainter,Airlines Painter,Playrion,0,False,3.9,5.0,0
False,com.hrsee_app,Hirine,Hirine,0,False,4.3,5.0,0
True,com.messenger.deletedmessages,View Deleted Message Messenger,Feather Apps,0,False,2.6,5.0,0
False,ginlemon.sltheme.basicblack,Basic Black Theme for Smart Launcher,Smart Launcher Themes,0,False,4.4,5.0,0
True,com.ringringx.momolandmusicperfect,MOMOLAND - Ringtones Korea,MMO - Official Channel,0,False,5.0,5.0,0
True,com.devealop.smoothies,Smoothies: Healthy Recipes,devealop.club,1,False,4.3,5.0,0
False,com.fedena.brahmavid,Brahmavid The global school,Foradian Technologies,0,False,4.9,5.0,0
True,com.smugglergames.trainmania,Railroad crossing - Train crash mania,Explain3D,0,False,4.0,5.0,0
False,com.ItalianPartyofIndieDevelopers.Bologna02081980,BO020880,ITALIAN PARTY OF INDIE DEVELOPERS,1,False,4.7,5.0,0
True,com.horseboxsoftware.VIE,FLIGHTS Vienna Airport,FlightInfoApps.com,1,False,4.2,1.0,0
False,onnetysolutions.mantekty,منطقتي - Manteqty,Onnety solutions,0,False,4.3,5.0,0
True,in.mikmoniks.restate,Real Estate Tycoon,MIKMONIKS Technologies Pvt. Ltd.,1,False,1.7,1.0,0
False,it.pierluigi.vsimplestopwatch,Stopwatch & Countdown,Pierluigi Solimena,1,False,3.9,5.0,0
True,com.crapps.bonaire,Bonaire App,CRAPPS,1,False,3.3,5.0,0
True,com.gg.dynomite,Egg Shooter : Dynamite Deluxe,Gate Games,0,False,4.4,5.0,0
False,com.ecole.eces,ECES,SimTech Company,0,False,4.1,5.0,0
False,com.DerosianStudios.TakeARide,Take A Ride,Derosian Studios,0,False,4.4,5.0,0
True,com.sunstar.jungle.hunting.shooting3d,Survivor Prison Escape 2019,Good Action Games,0,True,3.6,5.0,0
True,com.HomeNetGames.ZombieDefense,Zombie Defense,Home Net Games,0,True,4.4,5.0,0
True,new.live.wallpaper.electric.skull.theme,Electric Skull Live Wallpaper,Magic HD Wallpapers,1,False,3.0,5.0,0
False,com.mightyjaxx,Mighty Jaxx Store,Mighty Jaxx,0,False,3.8,5.0,0
True,app.brainwaves.binauralbeats,"Binaural Beats: Sleep,Therapy & Meditation",Tech Wolves,0,False,4.4,5.0,0
True,ro.mercador,OLX - Cumpara si vinde lucruri noi sau second hand,OLX Group,0,False,4.5,5.0,0
False,com.style.fashion.game.suitsme,SuitsMe: Dress Up Fashion Game,SuitsMe Games,1,True,3.7,5.0,0
False,com.zava.app,ZAVA,Chosen Biz Solutions,0,False,4.9,5.0,0
False,com.amtelwebfunding,AmtelWebFunding,AmtelWeb,0,False,4.9,5.0,0
False,com.nineyi.shop.s000050,東京著衣 tokichoi,"91APP, Inc.",1,False,4.2,5.0,0
True,anime.wallpaper,Anime Wallpaper,HD Wallpapers App,1,False,4.6,5.0,0
True,com.btsmsg.chatwithjoke,BTS Messenger - Chat with BTS Joke,Komandui,0,False,3.7,5.0,0
False,com.cvraman.android,CV Raman Academy,ScoreLp,0,False,3.7,5.0,0
True,net.wordbit.defr,WordBit Allemand (pour les francophones),WordBit,0,False,4.3,5.0,0
True,com.madovergames.GummyLand,Gummy Land - Match 3 Games & Free Matching Puzzle!,Bubble Shooter @ MadOverGames,1,True,4.1,5.0,0
True,com.tabtale.daddy.daycare,Daddy's Messy Day - Help Daddy While Mommy's away,TabTale,1,True,4.0,5.0,0
False,com.sonymobile.pobox.skin.flipgreen,Keyboard Skin Flip Green,Sony Corporation,0,False,4.2,5.0,0
False,com.pixel_mags.reader.managed.bba_corporate_circuit_mag,The Circuit Magazine,BBA Corporate,0,True,5.0,5.0,0
True,com.ml.truck.simulator.cargo.transport.games,US Truck Simulator 2021: Cargo Transport Duty,Marvel Labs,0,False,0.0,5.0,0
False,com.tjger.oasch,President,hagru,0,False,3.6,5.0,0
True,com.supersports.sportsflashes,Sports Flashes - Live Sports Radio & Updates,SSPPL,1,False,3.6,5.0,0
False,com.jdamcd.sudokusolver,Sudoku Solver,Jamie McDonald,0,False,4.6,5.0,0
False,com.createappv2.cubizone_play,Cubizone Play,Cubinet Interactive International Co. Ltd.,0,False,3.5,5.0,0
False,com.stellarasylum.stellarasylum,Stellar Asylum,Wingtree,0,True,4.5,5.0,0
True,org.kannadachristianpraises.app,Kannada Christian Praises and Songs,Manna Ministry,1,False,4.5,5.0,0
True,com.turkishcode.bilmeceler,Bilmeceler,TurkishCode,0,False,4.5,3.0,0
True,com.oaksu.lake.painting.themeapp,Lake Painting Theme,Oaksuuei Hasj,0,False,4.6,5.0,0
True,com.blazzeyapps.popularherobrineskins,Herobrine Skins Entity 303,BlazzeyApps,0,False,4.3,5.0,0
False,com.ihearyou.signlanguage,I Hear You - Sign language,IHearYou,0,False,3.9,5.0,0
True,com.mobile.apnakhata,Apna Khata - Rajasthan ( अपना खाता - राजस्थान ),MG Apps Solution,1,False,4.2,5.0,0
True,com.FahadAameer.TheAdventurer,The Adventurer - Action Platformer,FahadAameer,0,False,4.3,5.0,0
True,com.livewallpapers3d.hearts,Hearts Live Wallpaper,Live Wallpapers 3D,0,False,4.5,5.0,0
True,com.kingmonkey.kot,The King of the Throne,Team King Monkey,0,True,4.0,5.0,0
True,com.pixtain.jungle.wild.animal.photoeditor,Wild Animal Photo Editor 2021: Animal Photo Frames,Hawk Games Studio,0,False,4.5,5.0,0
False,com.juniordamacena.regra_de_tres,Cross-multiplication - Calculator,Junior Damacena,1,False,4.0,5.0,0
True,com.drawinganimestepbysteps.free,How To Draw Anime Step By Steps,AlinaDev.inc,0,False,3.4,5.0,0
False,com.schneider.eh.wisersmart,Wiser Smart,Schneider Electric SE,0,False,2.1,5.0,0
False,com.seriti.visitorinduction,Seriti Visitor,Seriti IM,1,False,5.0,5.0,0
True,internet.speed.meter.on.status.bar,inetFlow - Internet speed meter and data manager,IVPapps,0,False,4.1,5.0,0
True,com.maniapuzzle.wordconnect.wordblock.wordsearch.crossword.game,Word Connect : Wordscapes Search Crossword Puzzle,variety fun,0,True,4.5,5.0,0
False,com.GlitchStudio.SanefGame.prod,Battle Cosmique,Groupe sanef,1,False,2.8,1.0,0
True,net.kalloe.ggbutton,GG Button - Widget,Jamie Kalloe,1,False,2.6,5.0,0
True,com.vrlab.ml,Virtual Practical  Lab +2,COMDroid Apps,0,False,4.4,5.0,0
False,fr.angel.rapidemergencycall,🚨Rapid Emergency Call - France emergency numbers,Angel Studio FR,0,False,3.5,5.0,0
True,emui.en.com.pitch_black,Pitch Black EMUI 5/8/10 Theme,EMUI THEME,1,False,3.7,5.0,0
True,com.hoodoogames.retract,Retract: Battle Royale,HooDoo,0,True,3.3,5.0,0
False,com.iclaude.scheduledrecorder,Scheduled Recorder (spy recorder),iClaude,1,False,4.2,5.0,0
False,com.lifeloopproject,LifeLoop,LifeLoop LLC,0,False,3.0,5.0,0
True,com.upjers.uptasia,Uptasia,upjers GmbH,0,True,4.3,5.0,0
False,com.carerevolutions.carerev,CareRev,CareRev,0,False,4.6,5.0,0
True,air.com.quicksailor.EscapeComplexTreeHouse,Escape Complex Tree House,Quicksailor,0,False,3.2,5.0,0
False,com.friendzapp.friendz,Friendz,Friendz SA,0,False,3.3,5.0,0
False,engineering.lightning.LightningApp,Lightning: Testnet Wallet,Lightning Labs Inc.,1,False,2.4,5.0,0
False,com.artifexmundi.ftm1.gp.full,Fairy Tale Mysteries: The Puppet Thief (Full),Artifex Mundi,1,False,4.0,5.0,0
False,com.com.programmer,ColorPiano,Gantom Lighting & Controls,0,False,4.2,5.0,0
True,com.superhdwallpaper.MarbleWallpaperswallpaper.images.photo,Marble Wallpapers,Super HD Wallpapers,1,False,4.7,5.0,0
True,fusion.tshirtmakerpro,T Shirt Design Pro - Custom T Shirts,fusion developers,0,False,4.6,5.0,0
False,com.bakuage.bakuageapp,AI Mastering,"Bakuage Co., Ltd.",0,False,2.0,5.0,0
False,com.maia_business_solutions.mydcmetro,My DC Metro,"Maia Business Solutions, LLC",1,True,4.4,5.0,0
True,com.dig.deeper,Dig Deeper,BurstGames,0,False,3.7,5.0,0
True,com.sharenow.mahmoud,ITShare - Fastest Desi file sharing app,Mahmoud Alii,0,False,4.8,5.0,0
True,com.mobpixel.style.collage,Style Collage,MobPixel technology,0,False,3.3,5.0,0
True,com.andromo.dev554305.app605605,Emoticones graciosos y divertidos gratis,DC Apps Entertainment,0,False,4.6,5.0,0
True,com.thebasicapp.easygunsounds,Realistic Guns Sounds - Bazooka Simulation,technokeet,0,False,4.0,5.0,0
True,com.ramadan.alhla,رمضان أحلي بإسمك,Araby,0,False,3.6,5.0,0
False,com.TOF.lenovo.tendersofyemen,الموقع اليمني للمناقصات,S.A.K App. Devloper.,0,False,4.6,5.0,0
False,com.anuranbarman.bluetoothdemo,Bingo Game:2 Player Game,Anuran Barman,1,False,3.3,5.0,0
True,com.silentv0id.FootLigueTunisie,Jeu Foot Ligue Tunisie ⚽,SilentV0id Studio,0,False,4.8,5.0,0
False,com.zendflux,ZEND,Zend Labs,0,False,4.8,5.0,0
True,com.samouappps.Kissaswa3ibar9asira,قصص وعبر قصيرة,Samouapps,0,False,4.5,5.0,0
True,se.mtg.freetv.nova_bg,Nova Play,Nova Broadcasting Group AD,0,False,3.8,5.0,0
False,air.nc.cocogeek.mareeNC2020,Marées NC,Coco Geek,0,False,4.3,4.0,0
True,com.counter.terrorist.sniper.hunter.doing,Counter Terrorist Sniper Hunter V2,Doing Studio,1,False,3.8,5.0,0
False,com.enhancedsmscallerid.reader.gmail,Enhanced Gmail Assistant,Ed Kawas,0,False,4.5,5.0,0
True,com.bellowfellow.ringtest,Test: Your elven ring,BellowFellow,0,False,4.7,5.0,0
False,au.com.entegy.holyrosary,Holy Rosary School JHB,MyAppZoneSA,1,False,4.0,2.0,0
False,com.withtab.tabmerchantapp,Tab for Business,Tab,1,False,3.8,5.0,0
True,com.us.rhino.robot.transformation.angry.animal.games,Crazy Car Stunt Game- Stunt Car Games on Mega Ramp,Game Passport,0,True,4.8,5.0,0
True,com.bmsils.planetaranimals,Planet AR - Animals,BMS Innolabs Software Pvt Ltd,0,False,3.1,5.0,0
False,com.towapp.towing_app,Tow Standard,Tow Standard,1,False,2.1,5.0,0
True,com.FighterMan.FreeArcadeGame,Fighter Man,Xebecus,0,False,4.6,5.0,0
False,com.solo.driver_app,SOLO Drivers App,Skyline Dynamics,0,False,5.0,5.0,0
False,com.whitescape.ride_allinone,"RIDERS – BMX, Skate, Scooter",Riders app Inc.,0,True,4.7,5.0,0
False,apps.intellectual.teachersapp,Teachers App | School & Coaching Class Management,Intellectual digital solutions,1,False,3.8,5.0,0
True,com.mundoapp.livewaterfalls,Waterfall live wallpaper real,Mundoapp,1,False,4.2,5.0,0
False,evo.AndroidAppFinal,영어단어 영구암기 리모릭스 - 영단어 반복 학습기,엔스티지,0,True,4.8,5.0,0
True,com.make_up_inc.android_babyshowerparty,Baby Shower Day - Party Salon,Make-up Inc,0,False,3.7,5.0,0
True,com.redhands.twoplayergames,Red Hands – 2-Player Games,Peaksel Games,1,True,4.0,5.0,0
False,com.joinuptaxi.taxi,Joinup driver,Joinup,0,False,3.9,5.0,0
False,com.feedbacksports.app,Feedback Sports,Feedback Sports,0,False,3.3,5.0,0
True,com.hornet_solutions.epfinvestmentcalculator2019,EPF Investment Calculator 2019,Hornet Solutions,0,False,4.4,5.0,0
True,com.beratbarancevik.www.note_x,Note-X Notepad Notes,Berat Baran Cevik,0,False,4.5,5.0,0
True,com.mtsgames.mafiadrivingsimulator,Mafia Driving Simulator,Multi Touch Games,0,False,3.8,5.0,0
False,com.newline.IEN,حقيبة عين,Tatweer for educational services,1,False,4.2,5.0,0
True,com.JofefeGames.NLP,Neon Laser Puzzle X,Jofefe Games,0,False,5.0,5.0,0
True,com.surahalfil.yosi,Surah Al-Fil Lengkap,Dhani Saiful,0,False,4.7,5.0,0
True,com.brhomsoft.IslamSobhi,إسلام صبحي أجمل صوت تلاوات 2021 أرح قلبك با القران,brhomsoft,0,False,4.7,5.0,0
True,com.pratix.boboiboy,Boboiboy Wallpaper,BursaBiz,0,False,4.5,5.0,0
False,in.robu.bluetoothcontroller,Bluetooth Controller App,Robu.in (a MACFOS Enterprise),0,False,5.0,5.0,0
False,com.cosmetiques.quechoisir.quelcosmetic,QuelCosmetic,UFC-Que Choisir,0,False,4.7,5.0,0
False,com.inqbarna.splyce,Splyce music player & automix,InQBarna Kenkyuu Jo,1,True,3.1,5.0,0
True,lt.embedded.bandconditions,Band Conditions,embedded.lt,0,False,4.5,5.0,0
True,com.birthday.name.art.artsoftech.maker,Birthday Video Maker with Song and Name,artsoftech,0,False,3.6,5.0,0
True,com.htec.gardenize,Gardenize: Plant Diary to Help Grow Your Garden,Gardenize AB,0,True,3.1,5.0,0
False,com.medclinPb,Blood Pressure,MedClin,0,True,3.9,5.0,0
True,com.thisisaim.flyfm,Fly FM,Synchrosound Studio Sdn. Bhd.,1,False,3.6,5.0,0
False,com.quretamobile.Qureta,Qureta,PT. Qureta Reka Indonesia,0,False,4.0,5.0,0
True,com.RiotShieldGames.KanGeniusDrop,Kanji Drop,Riot Shield Games,0,True,4.0,5.0,0
True,com.mitra.echorecorder,Echo Voice Recorder,Mitra Ringtones,0,False,3.5,5.0,0
True,radio.fm1027radiostationsonlie,102.7 FM Radio stations onlie,Radio Stations FM - AM Online,1,False,3.7,4.0,0
True,com.justharinaam.lakshmi_4d,4D Lakshmi Live Wallpaper,Just Hari Naam,1,False,3.9,5.0,0
True,com.sts.special.elite.killer.commando.forces.shooting.games,US Army Special Elite Killer Commando Forces,SOFT TOUCH STUDIO,0,False,3.3,5.0,0
True,com.urva.bangalirecipes,Bangla Recipes-বাংলা রেসিপি,Urva Apps,1,False,4.1,5.0,0
False,com.auctionmobility.auctions.estatesalesniagara,Estate Sales Niagara Auctions,Auction Mobility,0,False,3.1,5.0,0
True,com.expertzone.clone.camera_twin.photo,Clone Camera Twin Photos,Expert Zone,0,False,3.0,5.0,0
True,com.themightymidgets.tictactoe.free,Tic Tac Toe Multiplayer,The Mighty Midgets,0,False,4.0,5.0,0
True,com.tutotoons.app.sweetbabygirlcleanup6.free,Sweet Baby Girl Cleanup 6 - School Cleaning Game,TutoTOONS,1,True,4.0,5.0,0
True,com.powerdiamond.JungleGardenStory.beeFlowerCandy,jungle garden story,designer game & match3,1,False,4.5,5.0,0
True,opl.textc,Transit Now Toronto for TTC 🇨🇦,Transit Now - Bus & Bike,0,False,4.2,5.0,0
True,com.kuertisoft.meowmeowrunner,Cat games Fun Meow Meow Runner,Kuerti Games,0,False,4.2,5.0,0
